SampleID,TM_RATIO_SHORT_LONG_20,TM_RATIO_SHORT_LONG_21,TM_RATIO_SHORT_LONG_22,TM_RATIO_SHORT_LONG_23,TM_RATIO_SHORT_LONG_24,TM_RATIO_SHORT_LONG_25,TM_RATIO_SHORT_LONG_1,TM_RATIO_SHORT_LONG_26,TM_RATIO_SHORT_LONG_27,TM_RATIO_SHORT_LONG_28,TM_RATIO_SHORT_LONG_29,TM_RATIO_SHORT_LONG_31,TM_RATIO_SHORT_LONG_30,TM_RATIO_SHORT_LONG_9,TM_RATIO_SHORT_LONG_32,TM_RATIO_SHORT_LONG_33,TM_RATIO_SHORT_LONG_34,TM_RATIO_SHORT_LONG_35,TM_RATIO_SHORT_LONG_36,TM_RATIO_SHORT_LONG_37,TM_RATIO_SHORT_LONG_38,TM_RATIO_SHORT_LONG_39,TM_RATIO_SHORT_LONG_40,TM_RATIO_SHORT_LONG_41,TM_RATIO_SHORT_LONG_42,TM_RATIO_SHORT_LONG_43,TM_RATIO_SHORT_LONG_2,TM_RATIO_SHORT_LONG_44,TM_RATIO_SHORT_LONG_3,TM_RATIO_SHORT_LONG_4,TM_RATIO_SHORT_LONG_10,TM_RATIO_SHORT_LONG_11,TM_RATIO_SHORT_LONG_12,TM_RATIO_SHORT_LONG_13,TM_RATIO_SHORT_LONG_14,TM_RATIO_SHORT_LONG_15,TM_RATIO_SHORT_LONG_16,TM_RATIO_SHORT_LONG_5,TM_RATIO_SHORT_LONG_17,TM_RATIO_SHORT_LONG_18,TM_RATIO_SHORT_LONG_6,TM_RATIO_SHORT_LONG_7,TM_RATIO_SHORT_LONG_19,TM_RATIO_SHORT_LONG_8,TM_RATIO_SHORT_LONG_60,TM_RATIO_SHORT_LONG_61,TM_RATIO_SHORT_LONG_62,TM_RATIO_SHORT_LONG_63,TM_RATIO_SHORT_LONG_64,TM_RATIO_SHORT_LONG_65,TM_RATIO_SHORT_LONG_66,TM_RATIO_SHORT_LONG_67,TM_RATIO_SHORT_LONG_68,TM_RATIO_SHORT_LONG_69,TM_RATIO_SHORT_LONG_70,TM_RATIO_SHORT_LONG_71,TM_RATIO_SHORT_LONG_72,TM_RATIO_SHORT_LONG_74,TM_RATIO_SHORT_LONG_73,TM_RATIO_SHORT_LONG_77,TM_RATIO_SHORT_LONG_78,TM_RATIO_SHORT_LONG_50,TM_RATIO_SHORT_LONG_51,TM_RATIO_SHORT_LONG_52,TM_RATIO_SHORT_LONG_46,TM_RATIO_SHORT_LONG_45,TM_RATIO_SHORT_LONG_53,TM_RATIO_SHORT_LONG_54,TM_RATIO_SHORT_LONG_55,TM_RATIO_SHORT_LONG_47,TM_RATIO_SHORT_LONG_48,TM_RATIO_SHORT_LONG_49,TM_RATIO_SHORT_LONG_76,TM_RATIO_SHORT_LONG_75,TM_RATIO_SHORT_LONG_56,TM_RATIO_SHORT_LONG_57,TM_RATIO_SHORT_LONG_58,TM_RATIO_SHORT_LONG_59,TM_RATIO_SHORT_LONG_93,TM_RATIO_SHORT_LONG_82,TM_RATIO_SHORT_LONG_83,TM_RATIO_SHORT_LONG_95,TM_RATIO_SHORT_LONG_84,TM_RATIO_SHORT_LONG_79,TM_RATIO_SHORT_LONG_80,TM_RATIO_SHORT_LONG_94,TM_RATIO_SHORT_LONG_85,TM_RATIO_SHORT_LONG_86,TM_RATIO_SHORT_LONG_87,TM_RATIO_SHORT_LONG_88,TM_RATIO_SHORT_LONG_81,TM_RATIO_SHORT_LONG_89,TM_RATIO_SHORT_LONG_90,TM_RATIO_SHORT_LONG_91,TM_RATIO_SHORT_LONG_92,TM_RATIO_SHORT_LONG_110,TM_RATIO_SHORT_LONG_111,TM_RATIO_SHORT_LONG_112,TM_RATIO_SHORT_LONG_113,TM_RATIO_SHORT_LONG_114,TM_RATIO_SHORT_LONG_115,TM_RATIO_SHORT_LONG_116,TM_RATIO_SHORT_LONG_117,TM_RATIO_SHORT_LONG_118,TM_RATIO_SHORT_LONG_119,TM_RATIO_SHORT_LONG_120,TM_RATIO_SHORT_LONG_121,TM_RATIO_SHORT_LONG_101,TM_RATIO_SHORT_LONG_122,TM_RATIO_SHORT_LONG_102,TM_RATIO_SHORT_LONG_103,TM_RATIO_SHORT_LONG_104,TM_RATIO_SHORT_LONG_105,TM_RATIO_SHORT_LONG_96,TM_RATIO_SHORT_LONG_106,TM_RATIO_SHORT_LONG_123,TM_RATIO_SHORT_LONG_97,TM_RATIO_SHORT_LONG_98,TM_RATIO_SHORT_LONG_99,TM_RATIO_SHORT_LONG_107,TM_RATIO_SHORT_LONG_100,TM_RATIO_SHORT_LONG_108,TM_RATIO_SHORT_LONG_109,TM_RATIO_SHORT_LONG_131,TM_RATIO_SHORT_LONG_132,TM_RATIO_SHORT_LONG_133,TM_RATIO_SHORT_LONG_134,TM_RATIO_SHORT_LONG_135,TM_RATIO_SHORT_LONG_136,TM_RATIO_SHORT_LONG_124,TM_RATIO_SHORT_LONG_125,TM_RATIO_SHORT_LONG_126,TM_RATIO_SHORT_LONG_137,TM_RATIO_SHORT_LONG_138,TM_RATIO_SHORT_LONG_127,TM_RATIO_SHORT_LONG_128,TM_RATIO_SHORT_LONG_129,TM_RATIO_SHORT_LONG_130,TM_RATIO_SHORT_LONG_150,TM_RATIO_SHORT_LONG_151,TM_RATIO_SHORT_LONG_152,TM_RATIO_SHORT_LONG_139,TM_RATIO_SHORT_LONG_140,TM_RATIO_SHORT_LONG_141,TM_RATIO_SHORT_LONG_142,TM_RATIO_SHORT_LONG_143,TM_RATIO_SHORT_LONG_144,TM_RATIO_SHORT_LONG_145,TM_RATIO_SHORT_LONG_146,TM_RATIO_SHORT_LONG_147,TM_RATIO_SHORT_LONG_148,TM_RATIO_SHORT_LONG_153,TM_RATIO_SHORT_LONG_149,TM_RATIO_SHORT_LONG_154,TM_RATIO_SHORT_LONG_155,TM_RATIO_SHORT_LONG_156,TM_RATIO_SHORT_LONG_157,TM_RATIO_SHORT_LONG_158,TM_RATIO_SHORT_LONG_159,TM_RATIO_SHORT_LONG_160,TM_RATIO_SHORT_LONG_161,TM_RATIO_SHORT_LONG_162,TM_RATIO_SHORT_LONG_163,TM_RATIO_SHORT_LONG_164,TM_RATIO_SHORT_LONG_165,TM_RATIO_SHORT_LONG_166,TM_RATIO_SHORT_LONG_167,TM_RATIO_SHORT_LONG_168,TM_RATIO_SHORT_LONG_175,TM_RATIO_SHORT_LONG_169,TM_RATIO_SHORT_LONG_170,TM_RATIO_SHORT_LONG_171,TM_RATIO_SHORT_LONG_172,TM_RATIO_SHORT_LONG_173,TM_RATIO_SHORT_LONG_174,TM_RATIO_SHORT_LONG_176,TM_RATIO_SHORT_LONG_177,TM_RATIO_SHORT_LONG_178,TM_RATIO_SHORT_LONG_179,TM_RATIO_SHORT_LONG_180,TM_RATIO_SHORT_LONG_181,TM_RATIO_SHORT_LONG_182,TM_RATIO_SHORT_LONG_183,TM_RATIO_SHORT_LONG_184,TM_RATIO_SHORT_LONG_185,TM_RATIO_SHORT_LONG_186,TM_RATIO_SHORT_LONG_187,TM_RATIO_SHORT_LONG_188,TM_RATIO_SHORT_LONG_189,TM_RATIO_SHORT_LONG_190,TM_RATIO_SHORT_LONG_191,TM_RATIO_SHORT_LONG_192,TM_RATIO_SHORT_LONG_193,TM_RATIO_SHORT_LONG_194,TM_RATIO_SHORT_LONG_195,TM_RATIO_SHORT_LONG_196,TM_RATIO_SHORT_LONG_197,TM_RATIO_SHORT_LONG_198,TM_RATIO_SHORT_LONG_199,TM_RATIO_SHORT_LONG_200,TM_RATIO_SHORT_LONG_202,TM_RATIO_SHORT_LONG_203,TM_RATIO_SHORT_LONG_201,TM_RATIO_SHORT_LONG_209,TM_RATIO_SHORT_LONG_210,TM_RATIO_SHORT_LONG_205,TM_RATIO_SHORT_LONG_206,TM_RATIO_SHORT_LONG_211,TM_RATIO_SHORT_LONG_207,TM_RATIO_SHORT_LONG_212,TM_RATIO_SHORT_LONG_213,TM_RATIO_SHORT_LONG_214,TM_RATIO_SHORT_LONG_215,TM_RATIO_SHORT_LONG_208,TM_RATIO_SHORT_LONG_216,TM_RATIO_SHORT_LONG_204,TM_RATIO_SHORT_LONG_222,TM_RATIO_SHORT_LONG_218,TM_RATIO_SHORT_LONG_219,TM_RATIO_SHORT_LONG_239,TM_RATIO_SHORT_LONG_240,TM_RATIO_SHORT_LONG_241,TM_RATIO_SHORT_LONG_242,TM_RATIO_SHORT_LONG_243,TM_RATIO_SHORT_LONG_244,TM_RATIO_SHORT_LONG_245,TM_RATIO_SHORT_LONG_246,TM_RATIO_SHORT_LONG_247,TM_RATIO_SHORT_LONG_248,TM_RATIO_SHORT_LONG_249,TM_RATIO_SHORT_LONG_250,TM_RATIO_SHORT_LONG_251,TM_RATIO_SHORT_LONG_252,TM_RATIO_SHORT_LONG_253,TM_RATIO_SHORT_LONG_254,TM_RATIO_SHORT_LONG_255,TM_RATIO_SHORT_LONG_256,TM_RATIO_SHORT_LONG_257,TM_RATIO_SHORT_LONG_258,TM_RATIO_SHORT_LONG_259,TM_RATIO_SHORT_LONG_260,TM_RATIO_SHORT_LONG_223,TM_RATIO_SHORT_LONG_261,TM_RATIO_SHORT_LONG_262,TM_RATIO_SHORT_LONG_220,TM_RATIO_SHORT_LONG_263,TM_RATIO_SHORT_LONG_264,TM_RATIO_SHORT_LONG_265,TM_RATIO_SHORT_LONG_268,TM_RATIO_SHORT_LONG_266,TM_RATIO_SHORT_LONG_267,TM_RATIO_SHORT_LONG_224,TM_RATIO_SHORT_LONG_225,TM_RATIO_SHORT_LONG_226,TM_RATIO_SHORT_LONG_227,TM_RATIO_SHORT_LONG_228,TM_RATIO_SHORT_LONG_229,TM_RATIO_SHORT_LONG_217,TM_RATIO_SHORT_LONG_230,TM_RATIO_SHORT_LONG_231,TM_RATIO_SHORT_LONG_221,TM_RATIO_SHORT_LONG_232,TM_RATIO_SHORT_LONG_233,TM_RATIO_SHORT_LONG_234,TM_RATIO_SHORT_LONG_235,TM_RATIO_SHORT_LONG_236,TM_RATIO_SHORT_LONG_237,TM_RATIO_SHORT_LONG_238,TM_RATIO_SHORT_LONG_270,TM_RATIO_SHORT_LONG_271,TM_RATIO_SHORT_LONG_269,TM_RATIO_SHORT_LONG_272,TM_RATIO_SHORT_LONG_273,TM_RATIO_SHORT_LONG_274,TM_RATIO_SHORT_LONG_275,TM_RATIO_SHORT_LONG_276,TM_RATIO_SHORT_LONG_277,TM_RATIO_SHORT_LONG_278,TM_RATIO_SHORT_LONG_279,TM_RATIO_SHORT_LONG_280,TM_RATIO_SHORT_LONG_281,TM_RATIO_SHORT_LONG_282,TM_RATIO_SHORT_LONG_283,TM_RATIO_SHORT_LONG_284,TM_RATIO_SHORT_LONG_285,TM_RATIO_SHORT_LONG_286,TM_RATIO_SHORT_LONG_287,TM_RATIO_SHORT_LONG_288,TM_RATIO_SHORT_LONG_289,TM_RATIO_SHORT_LONG_290,TM_RATIO_SHORT_LONG_294,TM_RATIO_SHORT_LONG_295,TM_RATIO_SHORT_LONG_296,TM_RATIO_SHORT_LONG_297,TM_RATIO_SHORT_LONG_298,TM_RATIO_SHORT_LONG_299,TM_RATIO_SHORT_LONG_300,TM_RATIO_SHORT_LONG_301,TM_RATIO_SHORT_LONG_302,TM_RATIO_SHORT_LONG_303,TM_RATIO_SHORT_LONG_304,TM_RATIO_SHORT_LONG_305,TM_RATIO_SHORT_LONG_306,TM_RATIO_SHORT_LONG_307,TM_RATIO_SHORT_LONG_292,TM_RATIO_SHORT_LONG_293,TM_RATIO_SHORT_LONG_291,TM_RATIO_SHORT_LONG_320,TM_RATIO_SHORT_LONG_312,TM_RATIO_SHORT_LONG_321,TM_RATIO_SHORT_LONG_322,TM_RATIO_SHORT_LONG_323,TM_RATIO_SHORT_LONG_328,TM_RATIO_SHORT_LONG_324,TM_RATIO_SHORT_LONG_325,TM_RATIO_SHORT_LONG_326,TM_RATIO_SHORT_LONG_313,TM_RATIO_SHORT_LONG_308,TM_RATIO_SHORT_LONG_314,TM_RATIO_SHORT_LONG_315,TM_RATIO_SHORT_LONG_316,TM_RATIO_SHORT_LONG_317,TM_RATIO_SHORT_LONG_318,TM_RATIO_SHORT_LONG_330,TM_RATIO_SHORT_LONG_327,TM_RATIO_SHORT_LONG_329,TM_RATIO_SHORT_LONG_309,TM_RATIO_SHORT_LONG_310,TM_RATIO_SHORT_LONG_311,TM_RATIO_SHORT_LONG_319,TM_RATIO_SHORT_LONG_350,TM_RATIO_SHORT_LONG_351,TM_RATIO_SHORT_LONG_340,TM_RATIO_SHORT_LONG_341,TM_RATIO_SHORT_LONG_342,TM_RATIO_SHORT_LONG_343,TM_RATIO_SHORT_LONG_335,TM_RATIO_SHORT_LONG_344,TM_RATIO_SHORT_LONG_345,TM_RATIO_SHORT_LONG_346,TM_RATIO_SHORT_LONG_347,TM_RATIO_SHORT_LONG_348,TM_RATIO_SHORT_LONG_349,TM_RATIO_SHORT_LONG_331,TM_RATIO_SHORT_LONG_332,TM_RATIO_SHORT_LONG_333,TM_RATIO_SHORT_LONG_336,TM_RATIO_SHORT_LONG_334,TM_RATIO_SHORT_LONG_337,TM_RATIO_SHORT_LONG_338,TM_RATIO_SHORT_LONG_339,TM_RATIO_SHORT_LONG_354,TM_RATIO_SHORT_LONG_355,TM_RATIO_SHORT_LONG_368,TM_RATIO_SHORT_LONG_369,TM_RATIO_SHORT_LONG_352,TM_RATIO_SHORT_LONG_370,TM_RATIO_SHORT_LONG_371,TM_RATIO_SHORT_LONG_372,TM_RATIO_SHORT_LONG_373,TM_RATIO_SHORT_LONG_374,TM_RATIO_SHORT_LONG_356,TM_RATIO_SHORT_LONG_357,TM_RATIO_SHORT_LONG_358,TM_RATIO_SHORT_LONG_376,TM_RATIO_SHORT_LONG_359,TM_RATIO_SHORT_LONG_360,TM_RATIO_SHORT_LONG_361,TM_RATIO_SHORT_LONG_362,TM_RATIO_SHORT_LONG_363,TM_RATIO_SHORT_LONG_364,TM_RATIO_SHORT_LONG_365,TM_RATIO_SHORT_LONG_353,TM_RATIO_SHORT_LONG_366,TM_RATIO_SHORT_LONG_367,TM_RATIO_SHORT_LONG_395,TM_RATIO_SHORT_LONG_396,TM_RATIO_SHORT_LONG_379,TM_RATIO_SHORT_LONG_397,TM_RATIO_SHORT_LONG_398,TM_RATIO_SHORT_LONG_399,TM_RATIO_SHORT_LONG_400,TM_RATIO_SHORT_LONG_401,TM_RATIO_SHORT_LONG_402,TM_RATIO_SHORT_LONG_403,TM_RATIO_SHORT_LONG_404,TM_RATIO_SHORT_LONG_405,TM_RATIO_SHORT_LONG_407,TM_RATIO_SHORT_LONG_381,TM_RATIO_SHORT_LONG_382,TM_RATIO_SHORT_LONG_383,TM_RATIO_SHORT_LONG_384,TM_RATIO_SHORT_LONG_385,TM_RATIO_SHORT_LONG_386,TM_RATIO_SHORT_LONG_377,TM_RATIO_SHORT_LONG_387,TM_RATIO_SHORT_LONG_388,TM_RATIO_SHORT_LONG_380,TM_RATIO_SHORT_LONG_408,TM_RATIO_SHORT_LONG_389,TM_RATIO_SHORT_LONG_378,TM_RATIO_SHORT_LONG_390,TM_RATIO_SHORT_LONG_391,TM_RATIO_SHORT_LONG_392,TM_RATIO_SHORT_LONG_406,TM_RATIO_SHORT_LONG_393,TM_RATIO_SHORT_LONG_394,TM_RATIO_SHORT_LONG_412,TM_RATIO_SHORT_LONG_426,TM_RATIO_SHORT_LONG_432,TM_RATIO_SHORT_LONG_427,TM_RATIO_SHORT_LONG_428,TM_RATIO_SHORT_LONG_433,TM_RATIO_SHORT_LONG_413,TM_RATIO_SHORT_LONG_414,TM_RATIO_SHORT_LONG_415,TM_RATIO_SHORT_LONG_411,TM_RATIO_SHORT_LONG_416,TM_RATIO_SHORT_LONG_430,TM_RATIO_SHORT_LONG_431,TM_RATIO_SHORT_LONG_417,TM_RATIO_SHORT_LONG_418,TM_RATIO_SHORT_LONG_419,TM_RATIO_SHORT_LONG_420,TM_RATIO_SHORT_LONG_421,TM_RATIO_SHORT_LONG_422,TM_RATIO_SHORT_LONG_409,TM_RATIO_SHORT_LONG_410,TM_RATIO_SHORT_LONG_423,TM_RATIO_SHORT_LONG_424,TM_RATIO_SHORT_LONG_429,TM_RATIO_SHORT_LONG_425,TM_RATIO_SHORT_LONG_434,TM_RATIO_SHORT_LONG_443,TM_RATIO_SHORT_LONG_444,TM_RATIO_SHORT_LONG_445,TM_RATIO_SHORT_LONG_446,TM_RATIO_SHORT_LONG_447,TM_RATIO_SHORT_LONG_448,TM_RATIO_SHORT_LONG_449,TM_RATIO_SHORT_LONG_435,TM_RATIO_SHORT_LONG_450,TM_RATIO_SHORT_LONG_436,TM_RATIO_SHORT_LONG_437,TM_RATIO_SHORT_LONG_438,TM_RATIO_SHORT_LONG_451,TM_RATIO_SHORT_LONG_439,TM_RATIO_SHORT_LONG_440,TM_RATIO_SHORT_LONG_441,TM_RATIO_SHORT_LONG_442
HNGH047,0.8,0.569444444444444,1.03333333333333,0.78804347826087,2.11538461538462,1.03448275862069,0.921708185053381,0.981818181818182,0.969230769230769,1.83606557377049,0.898123324396783,0.918478260869565,1.24198250728863,1.07729994556342,0.991379310344828,1.41509433962264,0.927536231884058,0.965454545454545,0.908067542213884,1.02758106597093,0.359375,1.02293577981651,1.04347826086957,1.01360544217687,0.851851851851852,0.93465577596266,0.971428571428571,1.4,0.941747572815534,0.973958333333333,0.931645569620253,0.98641975308642,1.11642411642412,1.04262295081967,0.545454545454545,1.61344537815126,1.05288796102992,1.05555555555556,1.06463195691203,1.04703668861712,0.967741935483871,0.844202898550725,0.994206257242178,0.965940054495913,1.53521126760563,1.06212121212121,0.967136150234742,1.05631868131868,1.11538461538462,0.836842105263158,1.15037593984962,1.36866359447005,1.05053191489362,0.985,0.736111111111111,1.16470588235294,2.10714285714286,1.66666666666667,0.927272727272727,0.571428571428571,1.0,1.07939508506616,1.46153846153846,1.01208155046564,1.00766283524904,1.06377551020408,1.14285714285714,0.526315789473684,1.04773129051267,0.814814814814815,0.963414634146341,0.864743011722272,1.10025062656642,0.940860215053763,0.609375,0.771428571428571,1.11267605633803,1.13179916317992,1.04935370152761,2.75,1.1,0.0,1.04537758211988,0.785714285714286,0.831168831168831,0.887755102040816,0.945766679672259,1.19526627218935,0.916083916083916,0.793201133144476,1.34659090909091,0.954113038612199,1.03409090909091,0.949972206781545,0.964037473556966,0.772727272727273,0.912982456140351,0.666666666666667,2.0,1.0,0.884615384615385,1.32530120481928,0.978217821782178,1.13784461152882,1.01750772399588,1.22380952380952,0.358490566037736,0.88,1.10148514851485,1.275,0.996816976127321,1.04339250493097,1.00860585197935,1.08,1.12267657992565,1.08333333333333,2.05555555555556,1.15384615384615,0.90625,1.21802325581395,1.0040415704388,0.922249793217535,1.00154162384378,0.451612903225806,0.870431893687708,0.850980392156863,1.08695652173913,1.25,1.9375,1.30563002680965,0.584905660377358,0.987179487179487,1.01297169811321,1.03578947368421,1.05531914893617,1.04353393085787,0.765625,1.03970223325062,0.961492178098676,0.941935483870968,1.57894736842105,0.978465271458902,1.05172413793103,0.686746987951807,1.05384615384615,1.04312668463612,0.963000506842372,0.960832313341493,1.76666666666667,1.23364485981308,1.5,0.997395833333333,1.00816326530612,1.0,0.954077593032462,0.796610169491525,0.648648648648649,1.09254498714653,0.928659286592866,0.983431952662722,1.12915479582146,2.28571428571429,0.869047619047619,1.02622950819672,1.04354587869362,1.04304160688666,1.05170068027211,1.32520325203252,0.977019498607242,1.02311161217587,0.692771084337349,1.20238095238095,1.4,0.997109826589595,0.84,0.65625,1.10327706057597,1.09090909090909,1.19101123595506,1.08863025962399,2.14285714285714,1.85483870967742,0.868055555555556,0.974874371859296,1.15714285714286,1.04255319148936,1.07017543859649,0.225806451612903,1.21945137157107,1.00461538461538,4.0,1.075,1.11111111111111,1.06439393939394,1.06779661016949,1.08988764044944,0.89119170984456,0.923664122137405,1.37837837837838,0.818181818181818,1.03961848862803,1.14705882352941,0.972664127268653,1.32,0.977678571428571,0.833333333333333,0.799635701275046,1.00931034482759,1.04529616724739,1.12582781456954,1.06185567010309,1.01565995525727,1.02946127946128,0.988565488565489,1.28571428571429,1.45652173913043,1.06013579049467,0.8,0.709497206703911,0.956043956043956,1.90322580645161,1.01,1.16363636363636,0.851851851851852,0.921867321867322,0.96551724137931,1.11488250652742,1.10773480662983,0.974169741697417,0.86144578313253,0.955156950672646,0.850174216027875,1.85294117647059,1.44117647058824,1.20967741935484,0.967213114754098,1.82716049382716,0.424242424242424,0.565217391304348,1.97368421052632,1.0430816016219,1.09372746935833,1.0,0.9702434625789,1.10408163265306,1.00791556728232,1.31132075471698,0.947219604147031,0.743589743589744,0.958146487294469,0.423076923076923,0.773049645390071,1.44827586206897,1.03088235294118,1.38235294117647,0.957142857142857,1.34051724137931,1.16666666666667,0.51219512195122,1.05198938992042,0.940952380952381,1.04089219330855,0.935135135135135,0.83502538071066,1.09214659685864,1.1,0.970484061393152,0.972886762360447,0.992161985630307,1.03703703703704,1.06327800829876,1.05094786729858,1.28930817610063,0.991202346041056,1.24242424242424,0.951612903225806,0.829545454545455,1.06479481641469,,1.03125,1.23364485981308,0.904761904761905,0.939597315436242,1.06435643564356,0.909657320872274,1.08239700374532,1.40714285714286,0.959881129271917,1.125,0.916666666666667,1.07173601147776,0.974725274725275,0.918803418803419,1.16071428571429,0.914285714285714,1.01917808219178,1.13429438543247,1.51515151515152,0.98735701384708,0.898520084566596,1.16608996539792,1.34782608695652,1.08571428571429,1.00561797752809,1.09046214355949,0.977472720872932,1.01880733944954,0.986620795107034,0.967042497831743,0.990839694656489,1.00916230366492,0.811111111111111,1.11538461538462,0.861313868613139,1.00460223537147,0.454545454545455,0.959798994974874,0.984962406015038,1.15789473684211,1.06728971962617,0.947695035460993,1.0040733197556,1.0806697108067,0.916666666666667,1.11224489795918,1.04078014184397,0.906779661016949,1.64,0.953736654804271,0.991054313099042,1.13074204946996,1.04312114989733,0.990430622009569,1.01785714285714,1.04459561602419,0.949906073888541,1.01344319167389,0.962162162162162,1.01003344481605,0.644329896907217,1.08421052631579,1.25531914893617,1.07446808510638,0.711111111111111,0.903225806451613,1.14467005076142,0.953829634931997,0.991095280498664,1.21276595744681,1.08208955223881,0.989658144211433,0.890909090909091,0.981283422459893,1.06302380154207,0.889776357827476,0.930379746835443,1.71428571428571,0.773099415204678,0.960682492581602,0.992167101827676,0.977777777777778,1.07497741644083,1.03070175438596,0.89426523297491,0.946210268948655,1.00253164556962,0.966996699669967,0.885964912280702,1.18446601941748,0.957975986277873,0.938837920489297,1.01913875598086,1.056,1.08536585365854,0.982612572447615,0.647887323943662,1.14031971580817,0.968476357267951,0.5,0.974015428339423,1.32133676092545,0.822429906542056,1.49350649350649,0.63265306122449,1.06779661016949,0.930232558139535,1.45833333333333,1.0,1.2,0.35,0.85,0.996794871794872,1.07272727272727,0.990632318501171,1.27272727272727,1.74626865671642,1.01282873636947,1.05790645879733,0.958419958419958,0.89375,1.09090909090909,0.785992217898833,1.18840579710145,1.00041649312786,0.818181818181818,0.916666666666667,1.11592356687898,1.06152125279642,0.818713450292398,0.994490358126722,1.40444444444444,1.15625,0.0,1.10119047619048,0.820224719101124,1.10480887792848,0.934593023255814,0.734375,0.966071428571429,1.125,0.658536585365854,0.643835616438356,1.12571428571429,1.04675716440422,0.688888888888889,0.943610732150978,1.53846153846154,0.856368563685637,1.0889748549323,1.54464285714286,0.925714285714286,1.05012224938875,1.01267056530214,0.992987377279102,1.31578947368421,1.0125313283208,0.733333333333333,0.905027932960894,0.875886524822695,0.96513470681458,1.12213740458015,1.63636363636364,0.886332882273342,0.431034482758621,1.11811023622047,0.948717948717949,0.989412897016362,1.29292929292929,0.939676930843009,1.02714932126697
